,ID100,ID101,ID102,ID103,ID104,ID105,ID106,ID107,ID108,ID109,ID110,ID111,ID112,ID113,ID114,ID115,ID116,ID117,ID118,ID119,ID120,ID121,ID122,ID123,ID124,ID125,ID126,ID127,ID128,ID129,ID130,ID131,ID132,ID133,ID134,ID135,ID136,ID137,ID138,ID139,ID140,ID141,ID142,ID143,ID144,ID145,ID146,ID147,ID148,ID149,ID150,ID151,ID152,ID153,ID154,ID155,ID156,ID157,ID158,ID159,ID160,ID161,ID162,ID163,ID164,ID165,ID166,ID167,ID168,ID169,ID170,ID171,ID172,ID173,ID174,ID175,ID176,ID177,ID178,ID179,ID180,ID181,ID182,ID183,ID184,ID185,ID186,ID187,ID188,ID189,ID190,ID191,ID192,ID193,ID194,ID195,ID196,ID197,ID198,ID199
2020-06-05,1.036069301136984,2.669075649506712,-0.2982039217678194,2.544230215851107,1.612168728336373,2.9267263629393687,-0.17156273615876638,1.0146487547616911,0.376139445988387,1.6232960111782029,-0.24577379418754466,1.2052795392643934,1.4770541165453575,3.7652904571507,1.5819634167460306,1.4276121115018368,1.7626342340235113,2.1508925424679717,0.9707388653143006,0.34808014381529084,-0.35339260625415003,0.9844717814024254,-0.14470217816968084,1.3051754686884214,0.39012138272080593,1.1686660779822329,1.872804464624552,2.5189303349773358,1.4383059046252162,0.425204288493669,2.927688630300037,1.0614974357340208,0.027031538223305285,1.0497467285117308,2.1794696820771784,0.8789525921431967,2.176070496584051,1.4773472792288853,1.489760775553689,1.8419769221051439,1.9861386682767834,1.2183555756780464,0.8253600322425726,0.6810246852547412,1.945081212026774,1.1726498499255493,1.622183480714397,1.0177010362866434,0.5962077299846037,1.2413773863768278,1.489586217795263,0.5628018512250179,-0.08165572917940594,0.7322739858082802,1.2216885571524743,1.6109502455886067,2.047244051785611,0.8403909403660987,2.4090421849025474,2.4926839130967555,0.4135267926334337,-0.27119716451588205,2.9992217971598825,-0.9789813409127557,1.548983982685919,0.20635904475235076,0.5150321859878491,-0.27293807927462904,0.5608319690836544,0.8727045350086295,2.1249379993773028,4.017190001081981,-0.05795193972202337,2.395771785809357,2.017298975608927,0.7807163313423111,1.0798650942446661,0.8019543923380048,0.775418354792275,0.4471606716760544,1.072412178317752,0.9464675037459176,0.48698978594896203,1.1239382796771187,-0.10249361728050678,1.6119393665540624,-1.6193359271152583,0.4497067672414679,0.5383729096972397,-0.10424408909014311,-0.5266172208717151,2.2070417655808208,-0.08277035441214775,-1.340007624276018,1.3878926524025332,0.7713463025967927,-0.40485562082176596,1.6887598840219737,0.3184943304217966,1.515250341560717
2020-06-06,0.9946343243872262,2.6352521407177187,-0.20807173829842304,2.5381275911139953,1.6454731355374024,2.822615295244074,-0.12263042067718169,0.9791851812884441,0.3106713588627561,1.6774037960272044,-0.3200774909004054,1.1154819036535175,1.5341834175433573,3.7166067686480075,1.5353742794378367,1.5275396630877567,1.6741960938630422,2.1080385786189875,0.8843564767533951,0.41107045096982864,-0.4238035660624358,0.8870207322733233,-0.08413235065046948,1.367188576368273,0.3296206939474066,1.121124603743962,1.8789612099888915,2.435622159212384,1.473990156843432,0.36412949396380184,2.876246235540505,1.0378608995735974,0.06713210195547613,1.099512347692214,2.1877395034704112,0.8977295695065342,2.1954623586705266,1.479981270170612,1.5083669150479637,1.8262088407956452,1.955023787544697,1.2269057995131842,0.8168700000360055,0.8436378782653832,1.9937770332143834,1.0823900655772445,1.5535823523778076,1.0651601339820314,0.5337761441211751,1.226069945849818,1.428072119921678,0.4523364946134017,-0.09480480799311689,0.7061035522015169,1.233438420687976,1.533747361246255,2.0242393485329173,0.8820078138184453,2.325914039077136,2.485841712509522,0.2827591755821895,-0.27440964423408737,2.893651020282563,-1.0488688567582303,1.5486925747213853,0.31812623605119206,0.5517744036773583,-0.21291572892298066,0.5646779174545538,0.8717298857139959,2.2331641315729382,3.9970152210690033,0.004171397098512462,2.3701726595318955,1.9799572493605526,0.7675954006638838,1.1231955043742752,0.8348711015240414,0.7606075049211252,0.3675466477214046,1.0048610891269705,1.0772980010027347,0.4118651669021811,1.0700582391824354,-0.08490013476371182,1.5090998678705834,-1.5614886492179287,0.45434871334463744,0.5108207149878484,-0.1524282741317363,-0.5499045067673625,2.0958795641287535,-0.1613622425617728,-1.2291260023627344,1.4931891459089666,0.7236493840986127,-0.3960872919534417,1.6875295630556124,0.2787132311578525,1.5654177137725473
2020-06-07,0.9005237944316071,2.5770189907279057,-0.11181955547062135,2.5034945532170068,1.6875812468907065,2.7882929600750006,-0.09661010199954237,0.9310326994540338,0.26504635197935217,1.721001457908721,-0.3805290820240015,1.0548797417057068,1.5318998727023079,3.6953315466714756,1.4807437357751854,1.5575991711581334,1.6460444588017855,2.06984084811095,0.8123415844865132,0.419651714670406,-0.4843962387922164,0.7728684529517744,-0.08120467311027738,1.4401434182269202,0.27672131568516517,1.1604629314442632,1.9370957525308792,2.454387283718744,1.5021861916152242,0.311908636625121,2.844784784605052,1.0358271209021215,0.10472494410777733,1.1152718531793564,2.1636533210035926,0.9817816180909731,2.2228684039580417,1.4893132230820998,1.5669851206681757,1.867524405288892,1.9210877042095207,1.1408257463753682,0.8121225985161405,0.947839260555304,1.9454725659713887,1.1313347068554118,1.5883062383756572,1.1022316797126734,0.47292550292149305,1.297284763994352,1.4509419234547818,0.4029065705805261,-0.006118180150720905,0.6712470200022882,1.2341063074450522,1.5184492623392685,2.0735779579085425,0.8961807842367944,2.2767160914947633,2.4832835008011167,0.17212930041137994,-0.26895510772501147,2.858397158509695,-1.0828383877227548,1.5652025939990684,0.49249870974001947,0.5056240161342452,-0.1825976590710992,0.6387505489081979,0.8583342543277401,2.366119370392342,3.9118713959828013,0.042272201021121995,2.320815419416979,1.9425729746292435,0.8152049167080837,1.13722676459716,0.7732313983851131,0.6946313540772191,0.3798694748675916,0.9511421052214607,1.1889899874292462,0.32916027726302777,1.0290797293358285,-0.07385896719239772,1.4364378463702732,-1.5962149975478768,0.4313557378055234,0.5494993742877615,-0.12658452150511945,-0.610648884386733,2.0622409440696554,-0.2878315399798897,-1.1353448970904503,1.5994828777688428,0.6483247665607773,-0.4754675773881593,1.7139886429996682,0.30824008640230494,1.6114932200826082
2020-06-08,0.8485191915275884,2.5390910866056466,0.016854669956368435,2.5003368635164738,1.6554784268908311,2.88385963992996,-0.13616493195107646,0.8935470884218714,0.21470461092509557,1.7264482740842624,-0.39651019961549966,1.0657086114580516,1.5138242620277538,3.679745990408094,1.486284941060461,1.5585811527494517,1.6133959442342807,2.0156935354508936,0.7857468666230087,0.4078688305681839,-0.475693107359478,0.7456515727292377,-0.14816604927989563,1.4393843611781267,0.24526774292463713,1.276962463379099,1.97373975278411,2.478220763418521,1.560903533008616,0.27977059857253855,2.836354553128357,1.028610527869808,0.1603207479323505,1.1251984519939833,2.214903373490982,1.0777467178582298,2.2598773429106007,1.536181788421721,1.5540040238806396,1.8996666155760908,1.873464697285954,1.087540050283482,0.837080872815752,1.0008842448917707,1.9295005602900224,1.1799116931484075,1.6117087936907997,1.1110251150131947,0.39737109923207675,1.3223532238958684,1.5594530169449408,0.38943459549324294,0.14597608182751554,0.6527004018591541,1.2431330225248975,1.5528647492396948,2.1156596921133173,0.8761113199959396,2.2681876151383253,2.47778172005556,0.11939240211709827,-0.2405158325948752,2.900323749158291,-1.0054766669439268,1.5440124717851489,0.549752182024319,0.4624880384911862,-0.19073448150624286,0.680452335123703,0.7980853027910951,2.4827526781527696,3.865410577895136,0.043227435438091266,2.2933071627064057,1.836438903562434,0.8909099066761221,1.1231450456481715,0.7135663947806432,0.613266388352396,0.442708376014759,0.978453468731068,1.2171011409335786,0.20302713970059708,1.0163888016334421,-0.1264025691752545,1.432957598797181,-1.6867253276235477,0.4243247976470327,0.5249204102186892,-0.1485642407107921,-0.6923921699130884,2.0842587309303022,-0.3337943974201765,-1.0496518939311008,1.6660828483852186,0.6058047394211875,-0.6003570925828761,1.823187912562192,0.347175453111852,1.5966706276729323
2020-06-09,0.7864803255236975,2.5536288732797474,0.0585952282079273,2.5509075978100557,1.6143167118664894,2.9114186892090164,-0.17215975190447394,0.8626849833321457,0.19167721326919696,1.6214591418558377,-0.379845744507465,1.1211361746413335,1.541747424872914,3.720240312289871,1.4583026544232458,1.5687068429162054,1.593768397411493,1.952726463740931,0.7230257335849672,0.39619203570109013,-0.41595377287900964,0.8334059768765049,-0.18676066431413224,1.4642553214903906,0.22453647238002805,1.303254667777769,1.9397968063987467,2.504893921304031,1.6652396287782305,0.24992585055891176,2.8626851061595837,1.0491417607548628,0.2420934038281734,1.2065298920901926,2.2793190135068717,1.125905131141033,2.263239857799326,1.5666094471569498,1.4943623179346266,1.9025855249696255,1.8953390405786654,1.061753864421051,0.8571888046448715,1.0630940964124518,1.9489952321896824,1.0985078194216775,1.5384978013597252,1.0899335093908675,0.3164869836601776,1.330105651403386,1.6483015730390673,0.3903655891304984,0.2524867577965864,0.6151011334742945,1.2745208610350771,1.5216471027458238,2.110785767121247,0.8811227942730208,2.244817346182683,2.5491347284549954,0.06407897480182433,-0.1948528708810643,2.965562305538625,-0.8826749997384408,1.5255877962573823,0.5212790870438332,0.5152176734189826,-0.2244081397373382,0.6240006179402944,0.7303825476374564,2.5508580631074276,3.8762559307356876,0.03621438340536324,2.285173147430834,1.6903512962634781,0.9445368792864218,1.1274121637764598,0.7086131933327782,0.5960975669374137,0.45905808861532826,1.006617474359506,1.1452574871604404,0.13084562521179774,1.065528916474435,-0.15312440244866218,1.4016477118615964,-1.799005068041263,0.39813366535934214,0.49299315751339157,-0.1729123235261325,-0.7600526264605189,2.0967391147370025,-0.3150119612347127,-1.0498488404726383,1.7171064448013806,0.6004054588988792,-0.6824730915253702,1.9644823340493425,0.3605316829562853,1.523228045578549
2020-06-10,0.775717166477503,2.5473251450392356,0.020828396582673762,2.544717020058626,1.623041627135965,2.8678268441486914,-0.2010844987532042,0.8833428502893761,0.23785399661535395,1.5322470760203248,-0.41275878591286197,1.1296622255893836,1.562461252161971,3.7954255992384898,1.432668742918947,1.619604737830711,1.5895974269286837,2.0043748059426285,0.6080943773329153,0.3477212851835593,-0.3311961820976775,0.8750262989382007,-0.19317920489174756,1.5493560294187578,0.3091510198506647,1.2329101792408654,1.8787646698243512,2.460319367450017,1.72807187179134,0.20316683330438254,2.8572113948211104,1.0643384633050894,0.3393384893257131,1.2747849201970713,2.285410955440762,1.1083308120820605,2.245444684120592,1.60012730334643,1.42908389779357,1.9059979362257198,1.9097022007310438,1.0393361983146563,0.8947098442142389,1.1051018308671592,1.9354478640602415,0.9400898495285426,1.4694184813061193,1.1718568598830974,0.300205275233951,1.292943685451501,1.7011077108705088,0.41848400525879287,0.3052319838922897,0.5906333203956073,1.3400539633683048,1.4470770981591452,2.112144275282711,0.9238317646132966,2.2484134409943226,2.548727828253603,0.05325094609463945,-0.17652824978360873,2.9415224657987133,-0.7656252504040076,1.5902386474102403,0.5048152832322256,0.6042881546819935,-0.23463891775948015,0.5690142535768471,0.6971742821394247,2.6344165219159903,3.888491075386555,0.046119665967493784,2.2152495687085567,1.5531481179175441,1.0082868112492025,1.1089051105170762,0.7929530094897915,0.5923498260827312,0.46266451891689975,0.9875614311208258,1.121092452530836,0.14936465025517817,1.0830385962857727,-0.1005801589687837,1.2960190195666323,-1.8788245102221028,0.35031841540492076,0.4854657944616785,-0.148215439160998,-0.7431020251856355,2.014463258303564,-0.2791017651185594,-1.0519214833094788,1.6786746363088936,0.6101644260682904,-0.7584396559754732,2.111432610376049,0.33271376274898495,1.4105914028234288
2020-06-11,0.7587678416393242,2.5854754735238656,-0.08938662011170379,2.4756006871353944,1.6072314045751435,2.8574918525437365,-0.3050837192720947,0.9106370808426438,0.2764520781986548,1.4998096235739293,-0.460299407194481,1.0501608834119824,1.604924025492182,3.8410470114170945,1.4365976474961355,1.6826196421545636,1.5718947759535222,2.106417916012946,0.5579403480223157,0.24033911017030155,-0.25237845325157016,0.8773394065616087,-0.13161347141700283,1.620117951335263,0.3562090923678964,1.182758918119282,1.8183455050877315,2.4962383149602925,1.7319198062321612,0.24891273852791473,2.810580161237868,1.0845977416802022,0.37490920742873346,1.2931750886131432,2.271166900393636,1.12631833149211,2.228301307826232,1.5601140299194414,1.3286207648180024,1.8705715449276716,1.8843417455274605,1.0230706680358472,0.9728676450982846,1.1872186940167024,1.8650621776394427,0.8512398148707796,1.525365911167063,1.3227080338639354,0.30896997290323147,1.2643089105270935,1.766204273049799,0.4535274981841989,0.3355298851420167,0.623984247560969,1.3985955663227265,1.3664872519587241,2.1895519612222785,0.9306351523851639,2.335651537214356,2.495202760533955,0.09021147496674634,-0.14041895257588494,2.861182150778312,-0.7513765306507543,1.7640577016281158,0.5483855447919445,0.6774262857335424,-0.28604569878399744,0.6088294533417224,0.6508008484064247,2.659178930025956,3.807175222041866,0.026203227712565356,2.136738020729866,1.5201778949763303,1.037237769094963,1.118567837839322,0.8970925649862375,0.5725266786674209,0.43097497877272706,0.9723124554382996,1.109795728893923,0.1673370457056688,1.030934435380768,-0.030729041657274594,1.1551077878191807,-1.9085088596836282,0.28768134928738015,0.4524777582587088,-0.13963386664808722,-0.6210548311858869,1.941706188973936,-0.28006549791825675,-1.0876235135426595,1.5712497873779994,0.6999977524798998,-0.8016005014797581,2.1998246671747737,0.3263104467576747,1.2781930345605437
2020-06-12,0.6608092285497653,2.611018147341079,-0.15471462196919009,2.512597010806237,1.6146352344562067,2.8357598454269026,-0.35457440473118973,0.9008196089310954,0.312923515933374,1.5444132754136632,-0.48671512873724937,0.9039834199227472,1.5954743746506415,3.9119359592759113,1.4562031109414209,1.6896372560861177,1.5735515759183687,2.1762131229060255,0.5456741923471478,0.14747979374127126,-0.18606364767790645,0.8465664254687947,-0.04381993858952941,1.6123060438799255,0.30226819628387647,1.1695411559178681,1.7159985391404073,2.549992928820922,1.6999200877682135,0.39714062329871896,2.7736273110944527,1.0746461025894378,0.3731782033540843,1.3412991126589722,2.2632453898560065,1.2064779627161961,2.2087865872834236,1.4615444265514281,1.2963457872978599,1.9070253186569293,1.838976690216783,0.9865809864223578,1.061253335376453,1.2464630121132378,1.7856995889298448,0.817494276203375,1.6084715396138525,1.4028591494604254,0.39510677782781806,1.2854530232355723,1.8586078465283173,0.49279576619541365,0.2875223107782036,0.6508266655043594,1.444866461499936,1.38291233237298,2.227760097273564,0.9281278859053091,2.456044623074124,2.4497743556666784,0.06002880617645292,-0.13189318322442606,2.7154680294283047,-0.7653479774718315,1.9242408365579422,0.5946504579564991,0.7080137733112497,-0.3589784017174587,0.6072110332323305,0.6006860380830326,2.7090675178686614,3.7058798032668094,-0.034068815296725966,2.1460166112912904,1.5215448984386948,0.9416777375622889,1.1417749616823003,0.902366702383049,0.5174812510626946,0.43885613471469037,0.9632570252426015,1.094478068526112,0.12169372017343398,0.998619142973141,0.03671148005085325,1.1036143410732886,-1.9202375804634584,0.22071471130167414,0.4446089579893814,-0.13923355991590278,-0.5476580455997663,1.8337180867818712,-0.3605512723693472,-1.067134762706556,1.4796412215517558,0.8129924817180167,-0.7804877132304956,2.2356448932511133,0.3519832408970071,1.1782236814634943
2020-06-13,0.5464324951925993,2.529250473988794,-0.17563840568188863,2.633414738638374,1.7141181431259407,2.795138109075014,-0.37262929068191236,0.8394561355619096,0.3384483235886326,1.5872142626138086,-0.4984896039662482,0.7416065558348957,1.5204178876531877,4.010658041983813,1.445955715763694,1.7412897637310092,1.570966524326337,2.2142901273146416,0.46442284928090277,0.10237316546982003,-0.1085244516039152,0.8772189134535069,0.04085217587346701,1.5713333739116764,0.24395553923311383,1.2124798266244154,1.6296304550092178,2.607958009921595,1.650082263177661,0.5752401364549171,2.7271177330871494,0.9808226765287625,0.3696456819758402,1.4334826568287318,2.2174386086254954,1.2182462336984743,2.1560400415718193,1.4627011701234858,1.3168747049835228,1.9137602477961737,1.9091366583871532,0.9508632775747342,1.128380245188416,1.2390105086746077,1.7663771596632964,0.7189779030191125,1.6754035957904247,1.4419863481206698,0.45295139688455177,1.3332282875289916,2.0015524733123518,0.5563785487795165,0.20992053371676733,0.6918215085451973,1.4360108697581984,1.4259819498405788,2.156390900913468,0.912363675479747,2.49688522641227,2.4233963773555622,-0.01019542055413664,-0.1556381006417952,2.6090960343622354,-0.7594902773176903,1.9682465592263771,0.6763546326456182,0.6423834957980141,-0.4088546082029216,0.5277620799701118,0.5130147023387015,2.7445962072543915,3.652873691718695,-0.11100028680652188,2.2449960636021022,1.5313430157627796,0.9169463442845706,1.124544688947381,0.8841416469538098,0.47202865977187375,0.5568034510646532,0.8943772065176832,1.0646020322233718,0.06750539582037957,0.9811364605223557,0.049848194436298135,1.1491244776130798,-1.920737835131164,0.22722811743747437,0.4449317650356663,-0.0888861847739226,-0.5124765306208569,1.765270664070143,-0.35966633824607214,-1.0499167302031782,1.383421598367263,0.884333348015376,-0.7131609747143535,2.268918706584777,0.33136229116106997,1.1194487478275166
2020-06-14,0.49157414654476805,2.4716007620674576,-0.24169590201435887,2.6706267588400703,1.8739784217630815,2.739966573543294,-0.36241780209419755,0.8477251026556833,0.27876154684428855,1.6021960288973391,-0.40046096251311386,0.6215814748442486,1.5048455034801138,4.033624001373678,1.4557107319858247,1.8586237543302295,1.6037694227759358,2.182132622116793,0.4424253958453834,0.04461920555996378,-0.04771221234015962,0.9207684102028211,0.07805928882760062,1.5034556893656716,0.19812348671780605,1.258401692541266,1.5942689162634212,2.562209711375494,1.6191734580617816,0.6920356240446043,2.6611926935968855,0.9026841143219431,0.3149440837314249,1.4822255048141992,2.151473261129476,1.1607376562265388,2.102240211329878,1.557034058366362,1.3947594905860672,1.8738399717376228,1.9290181638496615,0.9350353804214304,1.1192693121357389,1.2083038337759422,1.79269198580944,0.6000692586123368,1.7534822560721375,1.4362631057340267,0.4289720401599464,1.418842816660369,2.1393912080893926,0.6164323085608694,0.18850981786353982,0.7200637707515011,1.4829833503864747,1.4616763353777473,2.105297245513388,0.9184574061161856,2.4664227161539563,2.473377330508594,-0.10122559011956953,-0.15350632499400757,2.533778622577356,-0.7766702160205299,1.9756208336532792,0.7056183841893395,0.6111776394745949,-0.43638706171977554,0.42556438537471575,0.44840201381063927,2.707619376793394,3.616787967268626,-0.1279114047244784,2.30799847087144,1.5666841617161684,0.9623279355223928,1.074218090757668,0.9386347922212953,0.4613047105720917,0.749567463915457,0.8600546874862142,1.095250737107725,0.07156447839464529,0.946738346811835,0.00065165302096675,1.1577166175272364,-1.9308554276666223,0.2864716643454878,0.4662435925090242,-0.03270193143949585,-0.49127714093103625,1.7967638023866497,-0.28354021622215353,-1.0491846103144045,1.3675757503937702,0.8550164594347981,-0.6944159469195231,2.3615384474177,0.24566589101651662,1.0814019258427654
